film_id,event_id,scene_id,utterance_id,scene_position_pct,speaker,raw_speaker,character_id,canonical_name,text,word_count,utterance_type,addressee,addressee_type,line_number,parenthetical,cue_type,gender,gender_rationale,is_named,is_protagonist,included_in_network,parser_canonical_name
toy_story_3_2010,70,toy_story_3_2010_s014,toy_story_3_2010_s014_u0070,0.0992,HAMM,HAMM,toy_story_3_2010_hamm,Hamm,"Oh, this is just sad.",5,spoken,,,356,,standalone,M,,TRUE,FALSE,TRUE,Hamm
toy_story_3_2010,71,toy_story_3_2010_s014,toy_story_3_2010_s014_u0071,0.0992,MR. POTATO HEAD,MR. POTATO HEAD,toy_story_3_2010_mr_potato_head,Mr. Potato Head,"Who are we kiddin’? The kid’s seventeen years old! Woody and Buzz jump down, exchange a glance. Buzz nods. Woody waves his arms.",23,spoken,,,358,,standalone,M,,TRUE,FALSE,TRUE,Mr. Potato Head
toy_story_3_2010,72,toy_story_3_2010_s014,toy_story_3_2010_s014_u0072,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,"Guys, hey, hold up! We need a staff meeting! Everyone? A staff meeting! GROANS of boredom.",16,spoken,,,363,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,73,toy_story_3_2010_s014,toy_story_3_2010_s014_u0073,0.0992,HAMM,HAMM,toy_story_3_2010_hamm,Hamm,Not again...!,2,spoken,,,367,,standalone,M,,TRUE,FALSE,TRUE,Hamm
toy_story_3_2010,74,toy_story_3_2010_s014,toy_story_3_2010_s014_u0074,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,"Oh, come on! Slink? Gather everyone up!",7,spoken,,,369,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,75,toy_story_3_2010_s014,toy_story_3_2010_s014_u0075,0.0992,SLINKY,SLINKY,toy_story_3_2010_slinky,Slinky,"Uh... We are gathered, Woody! The Toy Community is a lot smaller. Woody rolls with it.",16,spoken,,,372,,standalone,M,,TRUE,FALSE,TRUE,Slinky
toy_story_3_2010,76,toy_story_3_2010_s014,toy_story_3_2010_s014_u0076,0.0992,MR. POTATO HEAD,MR. POTATO HEAD,toy_story_3_2010_mr_potato_head,Mr. Potato Head,More like a misfire!,4,spoken,,,378,,standalone,M,,TRUE,FALSE,TRUE,Mr. Potato Head
toy_story_3_2010,77,toy_story_3_2010_s014,toy_story_3_2010_s014_u0077,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,...But we’ve always said this job isn’t about getting played with. It’s about...,13,spoken,,,380,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,78,toy_story_3_2010_s014,toy_story_3_2010_s014_u0078,0.0992,JESSIE,JESSIE,toy_story_3_2010_jessie,Jessie,...Being there for Andy. We know.,6,spoken,,,384,,standalone,F,,TRUE,FALSE,TRUE,Jessie
toy_story_3_2010,79,toy_story_3_2010_s014,toy_story_3_2010_s014_u0079,0.0992,REX,REX,toy_story_3_2010_rex,Rex,"But we can try again, right? Woody looks at all of them. He shakes his head.",16,spoken,,,386,,standalone,M,,TRUE,FALSE,TRUE,Rex
toy_story_3_2010,80,toy_story_3_2010_s014,toy_story_3_2010_s014_u0080,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,"I’m callin’ it, guys. We’re closin’ up shop. Gasps. Everyone is crushed by this news.",15,spoken,,,389,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,81,toy_story_3_2010_s014,toy_story_3_2010_s014_u0081,0.0992,WOODY,WOODY (CONT'D),toy_story_3_2010_woody,Woody,Andy’s going to college any day now... That was our last shot. Mrs. Potato Head begins to sniffle. Buzz steps forward.,21,spoken,,,393,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,82,toy_story_3_2010_s014,toy_story_3_2010_s014_u0082,0.0992,BUZZ,BUZZ,toy_story_3_2010_buzz,Buzz,"We’re going into Attic Mode, folks. Keep your accessories with you at all",13,spoken,,,397,,standalone,M,,TRUE,TRUE,TRUE,Buzz
toy_story_3_2010,83,toy_story_3_2010_s014,toy_story_3_2010_s014_u0083,0.0992,MR. POTATO HEAD,MR. POTATO HEAD,toy_story_3_2010_mr_potato_head,Mr. Potato Head,“Orderly?” Don’t you get it?! We’re done! Finished! Over the hill!,11,spoken,,,404,,standalone,M,,TRUE,FALSE,TRUE,Mr. Potato Head
toy_story_3_2010,84,toy_story_3_2010_s014,toy_story_3_2010_s014_u0084,0.0992,WOODY,WOODY,toy_story_3_2010_woody,Woody,"Hey, hey, now come on, guys! We all knew this day was coming! Buzz, in FOREGROUND, sees something off-screen, frowns.",20,spoken,,,407,,standalone,M,,TRUE,TRUE,TRUE,Woody
toy_story_3_2010,85,toy_story_3_2010_s014,toy_story_3_2010_s014_u0085,0.0992,HAMM,HAMM (O.C.),toy_story_3_2010_hamm,Hamm,"Yeah, but now its here!",5,spoken,,,413,,standalone,M,,TRUE,FALSE,TRUE,Hamm
toy_story_3_2010,86,toy_story_3_2010_s014,toy_story_3_2010_s014_u0086,0.0992,WOODY,WOODY (O.C.),toy_story_3_2010_woody,Woody,"Look, every toy goes through this! No one wants to see their kid leave!",14,spoken,,,415,,standalone,M,,TRUE,TRUE,TRUE,Woody
